time, light, accx, accy, accz,
44.192, 1.83971, 0.0380212, 0.0367306, 9.75988, 
44.224, 1.83839, -0.0876148, 0.0240318, 9.82432, 
44.256, 1.76218, 0.0855836, -0.0794161, 9.78603, 
44.288, 1.81457, 0.0373655, -0.133331, 9.88635, 
44.32, 1.75754, 0.0925043, -0.0883667, 9.78328, 
44.352, 1.74662, 0.0433085, -0.0951448, 9.81903, 
44.384, 1.78951, -0.0253812, -0.0971784, 9.87137, 
44.416, 1.7434, -0.0175854, 0.019769, 9.70896, 
44.448, 1.78331, -0.0293022, -0.064322, 9.90369, 
44.48, 1.77301, -0.00444272, -0.0367945, 9.84888, 
44.512, 1.72395, -0.101213, 0.0668787, 9.75754, 
44.544, 1.76074, -0.0341894, -0.0207964, 9.77321, 
44.576, 1.76002, 0.00437065, 0.0343373, 9.88857, 
44.608, 1.72795, -0.011729, -0.0296575, 9.71181, 
44.64, 1.76854, 0.0560868, 0.0176052, 9.74921, 
44.672, 1.72098, -0.031431, 0.0134486, 9.81178, 
44.704, 1.71747, -0.0535735, -0.0773576, 9.77642, 
44.736, 1.76013, 0.00187754, 0.0763888, 9.83964, 
44.768, 1.71675, 0.0867756, -0.0476587, 9.79585, 
44.8, 1.71344, -0.0313639, -0.0783633, 9.8923, 
44.832, 1.75196, 0.0324622, -0.0111659, 9.80608, 
44.864, 1.71196, -0.022362, 0.0346147, 9.79498, 
44.896, 1.75163, 0.0103554, -0.0206599, 9.80522, 
44.928, 1.75673, 0.0720164, 0.0325369, 9.74917, 
44.96, 1.73105, -0.02843, -0.0672194, 9.89206, 
44.992, 1.74996, 0.0320671, -0.0482088, 9.74372, 
45.024, 1.7588, 0.0311254, 0.0757487, 9.84116, 
45.056, 1.74424, 0.0484746, -0.097648, 9.82893, 
45.088, 1.7641, 0.0788494, 0.0327167, 9.87261, 
45.12, 1.75276, 0.107751, 0.0627186, 9.84699, 
45.152, 1.75211, 0.0161393, 0.0502036, 9.85286, 
45.184, 1.7661, 0.174802, 0.0900915, 9.85604, 
45.216, 1.74964, 0.0626001, 0.00620957, 9.83874, 
45.248, 1.78046, -0.0419064, 0.0311451, 9.91929, 
45.28, 1.78091, -0.0212934, 0.00644257, 9.86354, 
45.312, 1.78102, -0.0544843, 0.0191889, 9.75009, 
45.344, 1.79765, -0.0243659, 0.0704882, 9.69024, 
45.376, 1.80811, -0.0328336, -0.106256, 9.80468, 
45.408, 1.8066, -1.94661, 0.0239034, 9.69732, 
45.44, 1.81228, 1.65908, -0.438804, 9.79448, 
45.472, 1.8136, 0.0645677, 0.00422691, 9.81059, 
45.504, 1.83048, 0.0250468, -0.139773, 9.77969, 
45.536, 1.84732, -0.0195482, -0.0481574, 9.80837, 
45.568, 1.8489, -0.0166431, 0.0019139, 9.80849, 
45.6, 1.83737, 0.00954349, -0.0268433, 9.72137, 
45.632, 1.85832, 0.0384106, -0.0384801, 9.75885, 
45.664, 1.85749, -0.0242913, -0.125134, 9.75139, 
45.696, 1.8908, -1.77435, -0.0611586, 9.70077, 
45.728, 1.89715, -1.7378, -0.122014, 9.7996, 
45.76, 1.88033, -1.75647, -0.0212821, 9.76958, 
45.792, 1.90162, -1.68891, 0.0935159, 9.8696, 
45.824, 1.89281, -1.68972, 0.175091, 9.76348, 
45.856, 1.90183, -1.71711, 0.180859, 9.86046, 
45.888, 1.90639, -0.056364, 0.00247794, 9.8212, 
45.92, 1.89187, 6.21697, -0.54435, 9.56637, 
45.952, 1.90399, -3.42356, -1.1381, 9.78927, 
45.984, 1.92535, -1.46284, 0.8058, 9.85431, 
46.016, 1.91318, 4.42196, -0.972378, 9.10307, 
46.048, 1.95633, 0.413924, -0.793428, 9.8486, 
46.08, 1.95041, 0.256872, 0.194682, 9.86074, 
46.112, 1.98146, -0.0467517, -0.164725, 9.87699, 
46.144, 1.98509, 0.0196887, -0.0471032, 9.87235, 
46.176, 1.99918, -0.0346108, 0.0406723, 9.79557, 
46.208, 2.04065, 0.0104665, -0.0133493, 9.89338, 
46.24, 2.04525, 0.00767493, -0.115589, 9.85312, 
46.272, 2.07249, -0.00559942, 0.399692, 9.76273, 
46.304, 2.07481, 0.103103, -0.0609132, 9.83509, 
46.336, 2.11506, 0.10931, -0.138853, 9.84557, 
46.368, 2.13179, 0.118208, -0.0859432, 9.79511, 
46.4, 2.11866, 0.00554088, -0.123193, 9.83226, 
46.432, 2.16135, 0.0420938, -0.0825162, 9.75811, 
46.464, 2.15532, 0.06867, -0.0191963, 9.80287, 
46.496, 2.17694, 0.0911768, -0.354012, 9.81298, 
46.528, 2.16058, 0.0834206, -0.10205, 9.86514, 
46.56, 2.18942, 0.126089, 0.0417632, 9.75601, 
46.592, 2.16155, 0.0616959, 0.00707159, 9.77824, 
46.624, 2.19356, 0.019329, -0.0192348, 9.77586, 
46.656, 2.17623, 0.0630702, -0.0539147, 9.78574, 
46.688, 2.18771, 0.0208165, 0.00819827, 9.88605, 
46.72, 2.18065, 0.0699521, -0.0646076, 9.84139, 
46.752, 2.19398, -0.0103071, -0.0483716, 9.75311, 
46.784, 2.22778, -0.112702, -0.059773, 9.77559, 
46.816, 2.22019, -0.00579385, -0.0527185, 9.91879, 
46.848, 2.2119, 0.0880732, -0.21416, 9.88418, 
46.88, 2.22432, -0.0366668, -0.0682954, 9.8353, 
46.912, 2.23741, 0.00753341, 0.0248868, 9.88554, 
46.944, 2.25018, -0.0215606, -0.102956, 9.77407, 
46.976, 2.26057, -0.0291426, -0.0761474, 9.78973, 
47.008, 2.24581, 0.00469922, -0.183629, 9.84965, 
47.04, 2.26433, 0.0406374, -0.15819, 9.81551, 
47.072, 2.27929, 0.0293727, -0.176738, 9.84501, 
47.104, 2.27856, 0.0544677, -0.169718, 9.81275, 
47.136, 2.27624, -0.0449192, -0.127793, 9.84742, 
47.168, 2.29645, -0.0223499, -0.0482665, 9.80785, 
47.2, 2.28532, 0.040749, -0.0423397, 9.78598, 
47.232, 2.29291, 0.00850651, -0.0114833, 9.86035, 
47.264, 2.29523, 0.0271162, 0.0199236, 9.77201, 
47.296, 2.30991, 0.0112937, 0.0775442, 9.80183, 
47.328, 2.31564, -0.0235257, 0.130451, 9.81972, 
47.36, 2.27061, 0.0546871, -0.0964818, 9.73836, 
47.392, 2.30098, -0.0959086, -0.0400024, 9.79628, 
47.424, 2.30222, -0.0362492, 0.0771917, 9.80616, 
47.456, 2.31177, 0.0793076, -0.0194519, 9.74847, 
47.488, 2.28177, -0.00196179, 0.0127646, 9.86183, 
47.52, 2.29934, -0.0539607, 0.030247, 9.80036, 
47.552, 2.32039, 0.0651799, 0.0801399, 9.80609, 
47.584, 2.29951, -0.0198371, -0.166615, 9.82663, 
47.616, 2.31362, -0.0367839, 0.0308853, 9.82246, 
47.648, 2.28311, -0.0471795, -0.00891486, 9.77476, 
47.68, 2.30518, -0.0172179, -0.0524054, 9.77103, 
47.712, 2.29385, -0.0813605, 0.0150139, 9.86809, 
47.744, 2.31595, -0.0525235, -0.0178049, 9.75764, 
47.776, 2.29853, -0.018528, -0.0153819, 9.71631, 
47.808, 2.28003, 0.0631666, -0.0630259, 9.82051, 
47.84, 2.30491, -0.0622041, 0.0148679, 9.83588, 
47.872, 2.27842, -0.0126066, -0.0518714, 9.84589, 
47.904, 2.30942, 0.00146479, 0.0718321, 9.81513, 
47.936, 2.30253, -0.00932006, 0.251502, 9.78888, 
47.968, 2.28246, -0.00426431, -0.0580853, 9.8308, 
48, 2.3045, 0.0164031, -0.0622712, 9.81846, 
48.032, 2.28891, 0.0577106, -0.0191809, 9.85972, 
48.064, 2.27412, -0.0354434, 0.0539571, 9.77872, 
48.096, 2.27453, 0.00693609, 0.0403592, 9.87707, 
48.128, 2.27445, -0.572207, -0.135621, 9.75653, 
48.16, 2.27453, 0.0546993, -0.0585733, 9.82994, 
48.192, 2.26926, 0.0283893, 0.0186753, 9.8123, 
48.224, 2.27589, -0.0392712, -0.25506, 9.92719, 
48.256, 2.27573, -0.0211522, 0.0304654, 9.80731, 
48.288, 2.26547, 0.337422, 0.0376156, 9.83598, 
48.32, 2.24077, -0.0571807, 0.0555941, 9.84824, 
48.352, 2.25022, -0.106098, -0.0181977, 9.72792, 
48.384, 2.26645, 0.00336214, -0.258469, 9.89438, 
48.416, 2.25404, 0.0016527, -0.0108848, 9.83966, 
48.448, 2.22618, -0.00669107, 0.00120048, 9.7621, 
48.48, 2.23118, -1.16429, -0.112874, 9.85138, 
48.512, 2.21531, -0.0646715, -0.0776632, 9.89669, 
48.544, 2.20289, 0.00166818, -0.113633, 9.82946, 
48.576, 2.22752, 0.0452607, 0.0502724, 9.8104, 
48.608, 2.2232, 0.0840843, -0.0479351, 9.73526, 
48.64, 2.19417, 0.0695686, 0.00346354, 9.832, 
48.672, 2.20581, -0.0909183, -0.0184377, 9.75437, 
48.704, 2.18494, -0.0715381, 0.0218882, 9.74242, 
48.736, 2.18244, -0.996135, -0.455434, 9.6848, 
48.768, 2.17766, 0.0502927, -0.196277, 9.70067, 
48.8, 2.19836, -1.54874, -0.3297, 9.85468, 
48.832, 2.16908, 0.0230241, 0.0781792, 9.80993, 
48.864, 2.17567, 1.30356, -0.363195, 9.82912, 
48.896, 2.18224, -0.00518001, -0.162387, 9.8553, 
48.928, 2.15034, -0.0514971, -0.192201, 9.83005, 
48.96, 2.1521, 0.0495964, -0.0725205, 9.80438, 
48.992, 2.16507, 0.0405604, 0.00591298, 9.82211, 
49.024, 2.11986, -0.029733, 0.0806831, 9.80683, 
49.056, 2.12168, -0.0132612, -0.0369169, 9.81901, 
49.088, 2.07826, 0.0568344, -0.0397778, 9.86524, 
49.12, 2.08304, 0.0421351, 0.0949462, 9.80272, 
49.152, 2.06029, -0.933323, 0.458852, 9.77306, 
49.184, 2.02348, 0.0360316, -0.0931713, 9.78241, 
49.216, 2.02472, 0.0495805, 0.043875, 9.71277, 
49.248, 2.00828, -0.0137262, -0.0815442, 9.86182, 
49.28, 1.96482, -0.640394, 0.11303, 9.80426, 
49.312, 1.96536, -0.706104, -0.139602, 9.86944, 
49.344, 1.95044, 0.00356745, 0.0306173, 9.83302, 
49.376, 1.91472, 0.0121788, 0.029198, 9.81357, 
49.408, 1.90987, 0.0737446, 0.0823237, 9.84366, 
49.44, 1.87632, -0.00116797, -0.0343738, 9.93683, 
49.472, 1.87184, 0.00326751, 0.103612, 9.85359, 
49.504, 1.86027, 0.0403417, 0.0361561, 9.91086, 
49.536, 1.84354, -0.043074, 0.0522872, 9.80778, 
49.568, 1.81808, -0.0259659, 0.0999199, 9.77295, 
49.6, 1.80581, 0.0248531, -0.0276011, 9.82212, 
49.632, 1.81368, 0.0597204, -0.0216072, 9.78219, 
49.664, 1.79132, 0.0865704, 0.0345854, 9.84225, 
49.696, 1.77667, 0.397144, 0.470497, 9.72563, 
49.728, 1.7663, 0.0624356, 0.0815559, 9.83476, 
49.76, 1.7655, -0.0174717, 0.0541488, 9.74285, 
49.792, 1.75499, 0.0115838, -0.0424994, 9.82481, 
49.824, 1.74083, 0.0319709, -0.0620705, 9.81037, 
49.856, 1.72975, -0.00356939, -0.0739884, 9.84995, 
49.888, 1.7242, -0.132161, 0.047546, 9.80314, 
49.92, 1.70668, -0.0308993, 0.064367, 9.77521, 
49.952, 1.70218, 0.0393969, 0.0262138, 9.82085, 
49.984, 1.69997, -0.114407, 0.0899875, 9.85745, 
50.016, 1.68053, 0.0389139, -0.0221104, 9.82055, 
50.048, 1.67107, -0.00968474, -0.0178283, 9.94047, 
50.08, 1.67431, 0.122567, -0.0253252, 9.89978, 
50.112, 1.66167, -0.0466056, -0.0390286, 9.8369, 
50.144, 1.64628, 0.0262362, -0.0123042, 9.67417, 
50.176, 1.63938, -0.0244574, -0.0220121, 9.79567, 
50.208, 1.6262, -0.0364222, 0.0270705, 9.85338, 
50.24, 1.6311, 0.00262965, -0.0460869, 9.85522, 
50.272, 1.62479, 0.0157147, 0.0304658, 9.87502, 
50.304, 1.60938, -0.0639773, 0.156205, 9.77028, 
50.336, 1.61, -0.00123493, 0.0348284, 9.72004, 
50.368, 1.72625, -0.0452232, -0.031052, 9.89155, 
50.4, 1.7286, -0.0286612, -0.0372221, 9.75893, 
50.432, 1.71728, -0.0602558, -0.00941723, 9.77822, 
50.464, 1.72777, 0.0357614, -0.0189618, 9.82938, 
50.496, 1.7334, 0.0677149, -0.00150671, 9.75771, 
50.528, 1.73448, -0.0172871, -0.0645918, 9.82988, 
50.56, 1.72649, -0.0464723, 0.0794455, 9.86287, 
50.592, 1.73878, 0.0109979, 0.0591582, 9.85396, 
50.624, 1.72905, 0.0492926, 0.00546906, 9.76118, 
50.656, 1.737, -0.017033, 0.0438293, 9.84409, 
50.688, 1.74087, 0.0381807, 0.072595, 9.88743, 
50.72, 1.74254, 0.0496555, -0.0134851, 9.76908, 
50.752, 1.74104, -0.0456391, 0.0349445, 9.79411, 
50.784, 1.74314, -0.117153, -0.027651, 9.8375, 
50.816, 1.7636, 0.0113679, -0.0635403, 9.86841, 
50.848, 1.76603, -0.00879796, 0.0713966, 9.78166, 
50.88, 1.75904, 0.102978, 0.0388743, 9.87224, 
50.912, 1.77655, -0.00574729, -0.00845423, 9.83114, 
50.944, 1.77195, 0.0316413, -0.035221, 9.83341, 
50.976, 1.79495, 0.0633713, 0.0262008, 9.76698, 
51.008, 1.79225, -0.0575859, 0.0134577, 9.81925, 
51.04, 1.80848, 0.0103382, -0.0801907, 9.75454, 
51.072, 1.82031, 0.00185244, -0.0407455, 9.82022, 
51.104, 1.82259, -0.0221258, 0.000537398, 9.82924, 
51.136, 1.82153, 0.0228305, -0.071576, 9.78705, 
51.168, 1.8218, 0.0836822, -0.00550489, 9.78995, 
51.2, 1.8505, -0.0125468, -0.0316239, 9.73047, 
51.232, 1.84593, 0.0199876, 0.0157513, 9.86196, 
51.264, 1.87413, -0.000146967, 0.0263472, 9.74599, 
51.296, 1.88734, 0.0163575, 0.0106425, 9.77065, 
51.328, 1.90046, -0.077248, 0.029406, 9.80477, 
51.36, 1.61454, -0.0065369, -0.0278494, 9.80752, 
51.392, 1.6451, 0.0882405, -0.143144, 9.86958, 
51.424, 1.64301, -0.0202933, -0.0604341, 9.7803, 
51.456, 1.67356, -0.0259922, 0.0598136, 9.74028, 
51.488, 1.68175, 0.0166085, 0.067754, 9.88762, 
51.52, 1.70013, -0.0683913, 0.0376282, 9.78458, 
51.552, 1.69636, -0.0093344, 0.0120215, 9.72692, 
51.584, 1.71495, -0.0553203, 0.0273216, 9.82726, 
51.616, 1.72817, -0.0519453, -0.0129334, 9.92546, 
51.648, 1.76855, 0.0307532, -0.0505962, 9.81341, 
51.68, 1.75485, -0.0468439, 0.134664, 9.77566, 
51.712, 1.78182, 0.0214017, 0.0525707, 9.74045, 
51.744, 1.7908, 0.0496443, -0.0904694, 9.83394, 
51.776, 1.77515, 0.043425, 0.0366001, 9.78539, 
51.808, 1.78823, -0.0487539, 0.101701, 9.86538, 
51.84, 1.77454, 0.0461063, -0.0405399, 9.88366, 
51.872, 1.79719, 0.0409382, 0.197119, 9.84814, 
51.904, 1.81049, 0.0364657, 0.133225, 9.82883, 
51.936, 1.78479, -0.0365055, 0.0444659, 9.84543, 
51.968, 1.82577, 0.0557765, -0.0395456, 9.84877, 
52, 1.81446, 0.0575797, -0.0571955, 9.82432, 
52.032, 1.81339, 0.000735452, -0.148505, 9.78439, 
52.064, 1.83566, -0.0505528, -0.0991086, 9.76653, 
52.096, 1.84134, -0.0181614, -0.0618218, 9.81112, 
52.128, 1.84318, 0.0537748, -0.0841622, 9.85472, 
52.16, 1.83663, -0.0143303, -0.0272922, 9.85898, 
52.192, 1.8225, 0.052741, -0.0320219, 9.85592, 
52.224, 1.84172, 0.06152, -0.0321224, 9.9277, 
52.256, 1.8412, -0.0287493, -0.0496328, 9.80488, 
52.288, 1.8329, -0.0504766, 0.0497047, 9.78269, 
52.32, 1.86383, -0.0127277, 0.0314979, 9.80887, 
52.352, 2.24605, 0.0686123, -0.0947597, 9.71558, 
52.384, 2.27075, -0.0437741, 0.0283736, 9.7958, 
52.416, 2.26828, -0.015285, -0.0905947, 9.79906, 
52.448, 2.27639, -0.0386274, -0.0989033, 9.796, 
52.48, 2.26232, -0.0620973, -0.0865535, 9.71675, 
52.512, 2.28038, 0.0221611, -0.0614886, 9.82877, 
52.544, 2.27251, -0.0249581, 0.00173837, 9.86003, 
52.576, 2.24528, 0.085088, -0.121975, 9.77949, 
52.608, 2.25646, -0.00655285, 0.036856, 9.87207, 
52.64, 2.25885, -0.0585404, -0.028134, 9.76467, 
52.672, 2.27556, 0.0463048, 0.0397345, 9.77358, 
52.704, 2.28002, -0.0130234, 0.139356, 9.86712, 
52.736, 2.2628, 0.000504074, 0.0171882, 9.78696, 
52.768, 2.24846, 0.0210606, -0.0269321, 9.8337, 
52.8, 2.24559, -0.0403627, 0.0285923, 9.86888, 
52.832, 2.25994, -1.60478, -0.120797, 9.76079, 
52.864, 2.27456, -0.0292655, -0.121414, 9.80122, 
52.896, 2.25902, 0.0444654, -0.0906497, 9.91436, 
52.928, 2.25037, 0.0296512, -0.0670706, 9.77605, 
52.96, 2.27504, 0.0182871, -0.0956119, 9.83896, 
52.992, 2.24876, -0.0419524, -0.170652, 9.78768, 
53.024, 2.27452, -1.8488, -0.0561445, 9.81959, 
53.056, 2.26687, 0.0943933, 0.144961, 9.85098, 
53.088, 2.24993, 0.0412202, -0.0750383, 9.79963, 
53.12, 2.23564, 0.0586709, 0.138225, 9.88508, 
53.152, 2.25331, -0.0252115, -0.00888338, 9.85113, 
53.184, 2.2406, -0.0436006, 0.0972852, 9.77195, 
53.216, 2.24068, -0.0264839, -0.0465305, 9.78778, 
53.248, 2.23518, -0.0208685, 0.0489352, 9.71482, 
53.28, 2.23624, -0.079338, 0.143944, 9.79908, 
53.312, 2.22802, -0.010965, 0.0816494, 9.82742, 
53.344, 1.82863, -0.0663138, 0.0876112, 9.81833, 
53.376, 1.84347, -0.00397779, 0.0922797, 9.76654, 
53.408, 1.81065, -0.0248391, 0.0537917, 9.76776, 
53.44, 1.82458, 0.00615061, 0.0452513, 9.81862, 
53.472, 1.83907, -0.0322255, -0.143825, 9.74656, 
53.504, 1.81208, -0.0297057, -0.00583068, 9.85644, 
53.536, 1.83381, 0.0745185, -0.0206731, 9.80963, 
53.568, 1.81133, -0.00754488, -0.0194217, 9.76115, 
53.6, 1.82173, -0.0149865, -0.0237851, 9.84009, 
53.632, 1.80116, 0.0439405, -0.0960625, 9.88385, 
53.664, 1.79541, -0.130201, 0.0912415, 9.72902, 
53.696, 1.79578, -0.0480719, -0.00942074, 9.80419, 
53.728, 1.79779, -0.0528964, 0.0167773, 9.84619, 
53.76, 1.8232, -0.0208441, -0.0511462, 9.85162, 
53.792, 1.82301, 0.0237909, 0.0439796, 9.88464, 
53.824, 1.81775, 0.0399523, -0.0212856, 9.80338, 
53.856, 1.81784, 0.00336485, 0.22437, 9.72861, 
53.888, 1.79992, 0.0170509, 0.00909654, 9.80784, 
53.92, 1.82213, -0.0232009, -0.0052632, 9.88404, 
53.952, 1.78589, -0.0122929, -0.0179758, 9.91237, 
53.984, 1.7935, 0.0227705, -0.0698039, 9.7549, 
54.016, 1.78442, -0.0335794, -0.0125073, 9.79525, 
54.048, 1.77973, 0.0696932, -0.0115116, 9.7607, 
54.08, 1.802, 0.0132973, 0.0172619, 9.83631, 
54.112, 1.78397, -0.0121939, 0.0786149, 9.86143, 
54.144, 1.79009, -0.015118, 0.0187879, 9.75834, 
54.176, 1.76805, 0.00497943, -0.0069833, 9.77544, 
54.208, 1.79153, 0.038542, 0.0827572, 9.80441, 
54.24, 1.78602, 0.00931747, -0.022561, 9.85114, 
54.272, 1.77443, -0.00818162, -0.00494644, 9.76031, 
54.304, 1.76437, 0.0626037, 0.0331553, 9.84795, 
54.336, 1.72938, -0.0248866, -0.0579161, 9.78222, 
54.368, 2.08871, 0.0306591, -0.00520687, 9.82186, 
54.4, 2.04545, -0.0318477, 0.0713152, 9.8462, 
54.432, 2.03957, 0.0252087, -0.0398898, 9.72242, 
54.464, 1.99558, -0.0342775, 0.0562891, 9.86493, 
54.496, 1.97663, 0.0764458, 0.0538976, 9.85524, 
54.528, 1.9768, -0.0708242, -0.0248324, 9.80352, 
54.56, 1.94568, -0.015091, -0.0535159, 9.85618, 
54.592, 1.92392, -0.0562773, -0.0411727, 9.81991, 
54.624, 1.89959, 0.0219202, 0.0392512, 9.83119, 
54.656, 1.87942, 0.0542491, 0.090245, 9.78201, 
54.688, 1.86558, -0.0653353, 0.0610486, 9.76089, 
54.72, 1.82124, 0.0999269, -0.0481998, 9.82155, 
54.752, 1.81046, 0.0624346, 0.0198165, 9.815, 
54.784, 1.79242, 0.0207424, -0.0105355, 9.76619, 
54.816, 1.76308, 0.0224051, 0.0518601, 9.88022, 
54.848, 1.74543, -0.0178726, 0.0350694, 9.68817, 
54.88, 1.72698, 0.0135683, -0.000690806, 9.88761, 
54.912, 1.70373, -0.0741506, 0.10541, 9.84172, 
54.944, 1.69586, 0.0256093, -0.0161128, 9.83005, 
54.976, 1.67017, -0.0581133, -0.0146911, 9.80295, 
55.008, 1.65029, 0.0121342, 0.0573941, 9.78809, 
55.04, 1.6201, -0.075019, 0.0865572, 9.79728, 
55.072, 1.60908, -0.0379577, -0.0384753, 9.75972, 
55.104, 1.60073, -0.0243943, -0.0744584, 9.74873, 
55.136, 1.56609, -0.128385, -0.0676228, 9.74894, 
55.168, 1.55645, -0.087456, -0.0983024, 9.7769, 
55.2, 1.54435, -0.124875, -0.0475001, 9.77024, 
55.232, 1.5251, -0.0684404, -0.0220977, 9.86693, 
55.264, 1.49412, 0.0575287, -0.0418081, 9.72682, 
55.296, 1.48483, -0.0611108, 0.0455374, 9.75453, 
55.328, 1.4633, -0.0274685, -0.0341934, 9.86609, 
55.36, 1.30755, -0.0603849, 0.0286465, 9.82458, 
55.392, 1.29455, -0.00358059, -0.0852225, 9.72677, 
55.424, 1.2847, 0.0870896, 0.0466306, 9.82315, 
55.456, 1.2664, -0.0739319, 0.0981207, 9.73193, 
55.488, 1.25288, 0.0794477, 0.0320981, 9.80567, 
55.52, 1.24961, -0.0090882, -0.0857963, 9.79753, 
55.552, 1.23237, -0.0365934, -0.094244, 9.70087, 
55.584, 1.2201, -0.141975, -0.00331222, 9.86487, 
55.616, 1.21453, -0.042332, -0.120427, 9.75348, 
55.648, 1.19793, 0.0160631, -0.0949941, 9.74706, 
55.68, 1.19362, -0.00571584, -0.0153708, 9.86678, 
55.712, 1.17833, -2.74833, 0.631527, 9.81387, 
55.744, 1.176, 1.428, -0.1813, 9.81765, 
55.776, 1.16315, -0.0877253, -0.134684, 9.7122, 
55.808, 1.15344, -0.0668687, 0.0368469, 9.66808, 
55.84, 1.14234, -0.0936754, -0.0153894, 9.88505, 
55.872, 1.13323, -1.33999, -0.195867, 9.76827, 
55.904, 1.12543, -0.127151, -0.0854891, 9.73625, 
55.936, 1.113, -0.0627359, -0.0580796, 9.80039, 
55.968, 1.10635, -0.0546085, -0.0338131, 9.77614, 
56, 1.09835, -0.0134277, 0.00919342, 9.82407, 
56.032, 1.0885, 0.066998, -0.288662, 9.84865, 
56.064, 1.0814, -0.002756, -0.357638, 9.83782, 
56.096, 1.07219, 0.110547, -0.27761, 9.79084, 
56.128, 1.06285, 0.0436096, -0.384459, 9.87677, 
56.16, 1.05656, 0.117635, -0.321341, 9.77882, 
56.192, 1.04939, 0.050915, -0.39129, 9.78644, 
56.224, 1.04026, 0.0758591, -0.211736, 9.86739, 
56.256, 1.03432, 0.104263, -0.247398, 9.88456, 
56.288, 1.0258, 0.0175421, -0.29327, 9.78459, 
56.32, 1.01941, -0.00786195, -0.312283, 9.84038, 
56.352, 1.01789, 0.08815, -0.279006, 9.81795, 
56.384, 1.00774, 0.0405267, -0.211822, 9.80426, 
56.416, 1, 0.169469, -0.121409, 9.83457, 
56.448, 1, 0.127213, -0.207964, 9.83157, 
56.48, 1, 0.173784, -0.218011, 9.83334, 
56.512, 1, 0.101932, -0.126914, 9.84034, 
56.544, 1, -0.114545, -0.337479, 9.81971, 
56.576, 1, -0.193968, -0.345654, 9.68126, 
56.608, 1, -0.144388, -0.328264, 9.77945, 
56.64, 1, -0.166249, -0.313352, 9.84493, 
56.672, 1, -0.139289, -0.195224, 9.85637, 
56.704, 1, -0.150636, -0.151603, 9.8127, 
56.736, 1, -0.206368, -0.126577, 9.85864, 
56.768, 1, -0.227465, -0.115341, 9.84362, 
56.8, 1, 0.106038, -0.359015, 9.824, 
56.832, 1, 0.188919, -0.349302, 9.78881, 
56.864, 1, 0.0828865, -0.20842, 9.77549, 
56.896, 1, 0.0995873, -0.299392, 9.7543, 
56.928, 1, 0.17599, -0.258894, 9.78715, 
56.96, 1, 0.0939546, -0.0718222, 9.75381, 
56.992, 1, 0.0528513, -0.156508, 9.69869, 
57.024, 1, 0.0287908, -0.131863, 9.90271, 
57.056, 1, 0.0350892, -0.0474552, 9.83244, 
57.088, 1, 0.196911, -0.0747317, 9.90514, 
57.12, 1, 0.106127, -0.0802095, 9.78733, 
57.152, 1, 0.0266986, -0.0237409, 9.84085, 
57.184, 1, -0.00355592, -0.0850151, 9.80701, 
57.216, 1, 0.176223, -0.150771, 9.86043, 
57.248, 1, -0.0285254, -0.12508, 9.83955, 
57.28, 1, 0.104558, -0.108833, 9.94276, 
57.312, 1, 0.0795945, -0.224011, 9.74131, 
57.344, 1, 0.0157576, -0.174051, 9.81093, 
57.376, 1, 0.100865, -0.0887659, 9.70095, 
57.408, 1, 0.0725554, -0.152534, 9.69717, 
57.44, 1, 0.00617959, -0.145167, 9.81688, 
57.472, 1, 0.0305281, -0.212428, 9.8439, 
57.504, 1, 0.00115694, -0.0624101, 9.80589, 
57.536, 1, 0.059934, -0.110242, 9.78335, 
57.568, 1, 0.0650061, -0.0784954, 9.72402, 
57.6, 1, 0.0102917, -0.0784537, 9.79988, 
57.632, 1, 0.0491131, -0.233017, 9.82828, 
57.664, 1, 0.00922345, -0.0796964, 9.75915, 
57.696, 1, 0.0666606, -0.15971, 9.82625, 
57.728, 1, -0.0247411, -0.185776, 9.89864, 
57.76, 1, 0.0269595, -0.227207, 9.99199, 
57.792, 1, 0.0211209, -0.175701, 9.79847, 
57.824, 1, 0.0400176, -0.030664, 9.83144, 
57.856, 1, 0.0440781, -0.382645, 9.78705, 
57.888, 1, 0.0415803, -0.392237, 9.78031, 
57.92, 1, -0.0467258, -0.412091, 9.82844, 
57.952, 1, 0.0753822, -0.388007, 9.83469, 
57.984, 1, 0.117052, -0.369668, 9.80972, 
58.016, 1, 0.076355, -0.406899, 9.8267, 
58.048, 1, 0.0622939, -0.305924, 9.88598, 
58.08, 1, 0.11704, -0.356024, 9.79788, 
58.112, 1, -0.0913012, -0.384926, 9.82742, 
58.144, 1, 0.0645215, -0.357334, 9.76733, 
58.176, 1, 0.0885733, -0.357463, 9.76592, 
58.208, 1, 0.0267144, -0.322943, 9.77076, 
58.24, 1, 0.0503037, -0.397955, 9.91199, 
58.272, 1, 0.00211113, -0.378585, 9.82606, 
58.304, 1, -0.00956704, -0.385346, 9.83755, 
58.336, 1, 0.0315549, -0.273168, 9.77318, 
58.368, 1, 0.0285051, -0.328291, 9.70601, 
58.4, 1, -0.0824515, -0.297151, 9.80845, 
58.432, 1, 0.0100527, -0.322422, 9.84724, 
58.464, 1, 0.0455667, -0.287983, 9.86854, 
58.496, 1, 0.0440303, -0.426378, 9.75814, 
58.528, 1, 0.019265, -0.384412, 9.84368, 
58.56, 1, 0.0618716, -0.224723, 9.8189, 
58.592, 1, 0.077803, -0.320467, 9.808, 
58.624, 1, 0.0604415, -0.301352, 9.7952, 
