time, posx, posy, heading, posx_acc, posy_acc, heading_acc,
41.76, 3.40411, 1.38463, 2.89604, 0, 0, 0, 
41.792, 3.39332, 1.38725, 2.9028, 0, 0, 0, 
41.824, 3.38254, 1.3898, 2.9091, 0, 0, 0, 
41.856, 3.37111, 1.39222, 2.93322, 0, 0, 0, 
41.888, 3.35979, 1.39434, 2.95691, 0, 0, 0, 
41.92, 3.34843, 1.39617, 2.98148, 0, 0, 0, 
41.952, 3.33736, 1.39758, 3.01508, 0, 0, 0, 
41.984, 3.32627, 1.39862, 3.04836, 0, 0, 0, 
42.016, 3.31569, 1.39926, 3.08105, 0, 0, 0, 
42.048, 3.30561, 1.39973, 3.09429, 0, 0, 0, 
42.08, 3.29544, 1.40024, 3.09149, 0, 0, 0, 
42.112, 3.28529, 1.40076, 3.09043, 0, 0, 0, 
42.144, 3.27512, 1.40127, 3.09205, 0, 0, 0, 
42.176, 3.26441, 1.40168, 3.10333, 0, 0, 0, 
42.208, 3.2534, 1.40205, 3.10821, 0, 0, 0, 
42.24, 3.24223, 1.40235, 3.11475, 0, 0, 0, 
42.272, 3.23106, 1.4026, 3.11928, 0, 0, 0, 
42.304, 3.21994, 1.40283, 3.12086, 0, 0, 0, 
42.336, 3.20857, 1.40308, 3.11941, 0, 0, 0, 
42.368, 3.1972, 1.40337, 3.11631, 0, 0, 0, 
42.4, 3.1858, 1.40368, 3.11438, 0, 0, 0, 
42.432, 3.17441, 1.40403, 3.11091, 0, 0, 0, 
42.464, 3.16362, 1.4042, 3.12557, 0, 0, 0, 
42.496, 3.15233, 1.4044, 3.1239, 0, 0, 0, 
42.528, 3.14139, 1.40454, 3.12857, 0, 0, 0, 
42.56, 3.1304, 1.40463, 3.13388, 0, 0, 0, 
42.592, 3.11941, 1.40466, 3.13838, 0, 0, 0, 
42.624, 3.10837, 1.40466, -3.14125, 0, 0, 0, 
42.656, 3.09744, 1.40465, -3.14053, 0, 0, 0, 
42.688, 3.08651, 1.40464, -3.14139, 0, 0, 0, 
42.72, 3.07557, 1.40463, -3.14064, 0, 0, 0, 
42.752, 3.06462, 1.40463, -3.14096, 0, 0, 0, 
42.784, 3.0537, 1.40462, -3.14106, 0, 0, 0, 
42.816, 3.04273, 1.40459, -3.13874, 0, 0, 0, 
42.848, 3.03177, 1.40454, -3.13725, 0, 0, 0, 
42.88, 3.02077, 1.40451, -3.13881, 0, 0, 0, 
42.912, 3.00982, 1.40448, -3.13882, 0, 0, 0, 
42.944, 2.99902, 1.40453, 3.13741, 0, 0, 0, 
42.976, 2.98832, 1.4045, -3.13959, 0, 0, 0, 
43.008, 2.97702, 1.40441, -3.13323, 0, 0, 0, 
43.04, 2.96572, 1.40425, -3.12762, 0, 0, 0, 
43.072, 2.95443, 1.40403, -3.12173, 0, 0, 0, 
43.104, 2.94335, 1.40379, -3.12036, 0, 0, 0, 
43.136, 2.93225, 1.40355, -3.12022, 0, 0, 0, 
43.168, 2.92118, 1.40329, -3.11802, 0, 0, 0, 
43.2, 2.9107, 1.40307, -3.12051, 0, 0, 0, 
43.232, 2.90088, 1.40301, -3.1357, 0, 0, 0, 
43.264, 2.89122, 1.40296, -3.13567, 0, 0, 0, 
43.296, 2.88157, 1.40288, -3.13381, 0, 0, 0, 
43.328, 2.87192, 1.40279, -3.13209, 0, 0, 0, 
43.36, 2.86247, 1.40275, -3.13755, 0, 0, 0, 
43.392, 2.85282, 1.40271, -3.13711, 0, 0, 0, 
43.424, 2.84314, 1.40264, -3.13423, 0, 0, 0, 
43.456, 2.83373, 1.40263, -3.14035, 0, 0, 0, 
43.488, 2.82419, 1.40259, -3.13808, 0, 0, 0, 
43.52, 2.81469, 1.40255, -3.13741, 0, 0, 0, 
43.552, 2.80542, 1.40255, -3.14142, 0, 0, 0, 
43.584, 2.7959, 1.40254, -3.14086, 0, 0, 0, 
43.616, 2.78639, 1.40251, -3.13819, 0, 0, 0, 
43.648, 2.77702, 1.40254, 3.13867, 0, 0, 0, 
43.68, 2.76749, 1.40253, -3.14101, 0, 0, 0, 
43.712, 2.75792, 1.40254, 3.1412, 0, 0, 0, 
43.744, 2.74842, 1.40252, -3.1399, 0, 0, 0, 
43.776, 2.73853, 1.40252, -3.1413, 0, 0, 0, 
43.808, 2.72865, 1.40252, 3.14106, 0, 0, 0, 
43.84, 2.71859, 1.40245, -3.13445, 0, 0, 0, 
43.872, 2.70877, 1.40237, -3.1335, 0, 0, 0, 
43.904, 2.69881, 1.40228, -3.13217, 0, 0, 0, 
43.936, 2.68879, 1.40221, -3.13521, 0, 0, 0, 
43.968, 2.67874, 1.40217, -3.13687, 0, 0, 0, 
44, 2.6687, 1.40214, -3.13884, 0, 0, 0, 
44.032, 2.65865, 1.40212, -3.14013, 0, 0, 0, 
44.064, 2.64858, 1.40214, 3.14005, 0, 0, 0, 
44.096, 2.6385, 1.40216, 3.13923, 0, 0, 0, 
44.128, 2.62761, 1.40241, 3.11887, 0, 0, 0, 
44.16, 2.61648, 1.40278, 3.10821, 0, 0, 0, 
44.192, 2.60518, 1.40321, 3.10394, 0, 0, 0, 
44.224, 2.59386, 1.40368, 3.09985, 0, 0, 0, 
44.256, 2.58258, 1.40417, 3.09813, 0, 0, 0, 
44.288, 2.57122, 1.4047, 3.09484, 0, 0, 0, 
44.32, 2.55986, 1.40529, 3.09031, 0, 0, 0, 
44.352, 2.54852, 1.4059, 3.0873, 0, 0, 0, 
44.384, 2.53715, 1.40655, 3.08494, 0, 0, 0, 
44.416, 2.52578, 1.40722, 3.08227, 0, 0, 0, 
44.448, 2.51441, 1.40793, 3.07978, 0, 0, 0, 
44.48, 2.50302, 1.40863, 3.07998, 0, 0, 0, 
44.512, 2.49162, 1.40935, 3.0788, 0, 0, 0, 
44.544, 2.48048, 1.41002, 3.08134, 0, 0, 0, 
44.576, 2.46927, 1.41069, 3.08178, 0, 0, 0, 
44.608, 2.45803, 1.41135, 3.08283, 0, 0, 0, 
44.64, 2.4468, 1.412, 3.08406, 0, 0, 0, 
44.672, 2.43555, 1.41264, 3.08479, 0, 0, 0, 
44.704, 2.42396, 1.41322, 3.0911, 0, 0, 0, 
44.736, 2.41203, 1.41369, 3.10271, 0, 0, 0, 
44.768, 2.40029, 1.41408, 3.10786, 0, 0, 0, 
44.8, 2.38851, 1.41445, 3.11052, 0, 0, 0, 
44.832, 2.37673, 1.41481, 3.11134, 0, 0, 0, 
44.864, 2.36507, 1.41516, 3.1114, 0, 0, 0, 
44.896, 2.35345, 1.41546, 3.11525, 0, 0, 0, 
44.928, 2.34184, 1.41571, 3.12036, 0, 0, 0, 
44.96, 2.3304, 1.41594, 3.12195, 0, 0, 0, 
44.992, 2.31893, 1.41615, 3.12255, 0, 0, 0, 
45.024, 2.30772, 1.41638, 3.12178, 0, 0, 0, 
45.056, 2.29677, 1.41656, 3.12455, 0, 0, 0, 
45.088, 2.28583, 1.41672, 3.12694, 0, 0, 0, 
45.12, 2.27516, 1.41695, 3.12002, 0, 0, 0, 
45.152, 2.26429, 1.41721, 3.11827, 0, 0, 0, 
45.184, 2.25343, 1.41746, 3.11804, 0, 0, 0, 
45.216, 2.24257, 1.41773, 3.11678, 0, 0, 0, 
45.248, 2.23169, 1.41801, 3.11617, 0, 0, 0, 
45.28, 2.22081, 1.41828, 3.11656, 0, 0, 0, 
45.312, 2.22081, 1.41828, 3.13859, 0, 0, 0, 
45.344, 2.21013, 1.41841, 3.12994, 0, 0, 0, 
45.376, 2.21013, 1.41841, -3.1345, 0, 0, 0, 
45.408, 2.21013, 1.41841, -3.09801, 0, 0, 0, 
45.44, 2.19908, 1.41796, -3.10151, 0, 0, 0, 
45.472, 2.19908, 1.41796, -3.07847, 0, 0, 0, 
45.504, 2.18809, 1.41736, -3.08679, 0, 0, 0, 
45.536, 2.18809, 1.41736, -3.06107, 0, 0, 0, 
45.568, 2.17712, 1.41651, -3.06464, 0, 0, 0, 
45.6, 2.17712, 1.41651, -3.03679, 0, 0, 0, 
45.632, 2.16596, 1.41538, -3.04018, 0, 0, 0, 
45.664, 2.16596, 1.41538, -3.0121, 0, 0, 0, 
45.696, 2.16596, 1.41538, -2.97553, 0, 0, 0, 
45.728, 2.16596, 1.41538, -2.93471, 0, 0, 0, 
45.76, 2.16596, 1.41538, -2.88745, 0, 0, 0, 
45.792, 2.16596, 1.41538, -2.83507, 0, 0, 0, 
45.824, 2.16596, 1.41538, -2.77916, 0, 0, 0, 
45.856, 2.16596, 1.41538, -2.71931, 0, 0, 0, 
45.888, 2.16596, 1.41538, -2.65784, 0, 0, 0, 
45.92, 2.15565, 1.40997, -2.6585, 0, 0, 0, 
45.952, 2.15565, 1.40997, -2.61146, 0, 0, 0, 
45.984, 2.15565, 1.40997, -2.55851, 0, 0, 0, 
46.016, 2.14592, 1.40358, -2.56037, 0, 0, 0, 
46.048, 2.13614, 1.39728, -2.56968, 0, 0, 0, 
46.08, 2.12627, 1.39105, -2.57839, 0, 0, 0, 
46.112, 2.11637, 1.38493, -2.5878, 0, 0, 0, 
46.144, 2.10657, 1.37902, -2.59947, 0, 0, 0, 
46.176, 2.09657, 1.37319, -2.61352, 0, 0, 0, 
46.208, 2.08648, 1.36749, -2.627, 0, 0, 0, 
46.24, 2.07631, 1.36191, -2.63973, 0, 0, 0, 
46.272, 2.06663, 1.35694, -2.66758, 0, 0, 0, 
46.304, 2.05711, 1.3524, -2.69608, 0, 0, 0, 
46.336, 2.04752, 1.34803, -2.71392, 0, 0, 0, 
46.368, 2.03763, 1.34373, -2.73185, 0, 0, 0, 
46.4, 2.02786, 1.33966, -2.74709, 0, 0, 0, 
46.432, 2.01785, 1.33564, -2.75991, 0, 0, 0, 
46.464, 2.00777, 1.33176, -2.77407, 0, 0, 0, 
46.496, 1.99716, 1.32795, -2.79698, 0, 0, 0, 
46.528, 1.98655, 1.32441, -2.81888, 0, 0, 0, 
46.56, 1.97568, 1.32102, -2.83921, 0, 0, 0, 
46.592, 1.96499, 1.31795, -2.86259, 0, 0, 0, 
46.624, 1.9542, 1.31512, -2.88457, 0, 0, 0, 
46.656, 1.94319, 1.31253, -2.91111, 0, 0, 0, 
46.688, 1.93257, 1.31042, -2.94488, 0, 0, 0, 
46.72, 1.92153, 1.30853, -2.97193, 0, 0, 0, 
46.752, 1.91047, 1.30694, -2.9989, 0, 0, 0, 
46.784, 1.9, 1.30555, -3.01026, 0, 0, 0, 
46.816, 1.88929, 1.3043, -3.02493, 0, 0, 0, 
46.848, 1.87819, 1.3033, -3.05199, 0, 0, 0, 
46.88, 1.86679, 1.30251, -3.07212, 0, 0, 0, 
46.912, 1.85554, 1.30195, -3.09186, 0, 0, 0, 
46.944, 1.84434, 1.30155, -3.10609, 0, 0, 0, 
46.976, 1.83332, 1.3013, -3.11845, 0, 0, 0, 
47.008, 1.82231, 1.30117, -3.12998, 0, 0, 0, 
47.04, 1.81129, 1.30117, 3.14144, 0, 0, 0, 
47.072, 1.8, 1.30129, 3.13087, 0, 0, 0, 
47.104, 1.78871, 1.30156, 3.1179, 0, 0, 0, 
47.136, 1.77741, 1.30197, 3.10506, 0, 0, 0, 
47.168, 1.76643, 1.30237, 3.1053, 0, 0, 0, 
47.2, 1.75545, 1.30276, 3.10623, 0, 0, 0, 
47.232, 1.74449, 1.30314, 3.10648, 0, 0, 0, 
47.264, 1.73352, 1.30352, 3.10707, 0, 0, 0, 
47.296, 1.72241, 1.30393, 3.10445, 0, 0, 0, 
47.328, 1.71159, 1.30441, 3.09723, 0, 0, 0, 
47.36, 1.70073, 1.30498, 3.08962, 0, 0, 0, 
47.392, 1.68988, 1.30562, 3.08256, 0, 0, 0, 
47.424, 1.67878, 1.30627, 3.08299, 0, 0, 0, 
47.456, 1.66766, 1.3069, 3.08502, 0, 0, 0, 
47.488, 1.65653, 1.30755, 3.08344, 0, 0, 0, 
47.52, 1.64564, 1.30826, 3.07614, 0, 0, 0, 
47.552, 1.63452, 1.30899, 3.0765, 0, 0, 0, 
47.584, 1.62394, 1.30957, 3.08654, 0, 0, 0, 
47.616, 1.61361, 1.31011, 3.08913, 0, 0, 0, 
47.648, 1.60331, 1.31061, 3.09319, 0, 0, 0, 
47.68, 1.59309, 1.31111, 3.09299, 0, 0, 0, 
47.712, 1.58285, 1.3116, 3.0934, 0, 0, 0, 
47.744, 1.57261, 1.3121, 3.09302, 0, 0, 0, 
47.776, 1.56236, 1.3126, 3.09284, 0, 0, 0, 
47.808, 1.55162, 1.3132, 3.08601, 0, 0, 0, 
47.84, 1.54097, 1.31385, 3.08084, 0, 0, 0, 
47.872, 1.52975, 1.31454, 3.08011, 0, 0, 0, 
47.904, 1.52975, 1.31454, 3.05383, 0, 0, 0, 
47.936, 1.51823, 1.31546, 3.06136, 0, 0, 0, 
47.968, 1.50672, 1.31629, 3.07022, 0, 0, 0, 
48, 1.49548, 1.31706, 3.07271, 0, 0, 0, 
48.032, 1.48422, 1.31784, 3.07222, 0, 0, 0, 
48.064, 1.4732, 1.31866, 3.06819, 0, 0, 0, 
48.096, 1.46224, 1.31951, 3.06387, 0, 0, 0, 
48.128, 1.45149, 1.32021, 3.07662, 0, 0, 0, 
48.16, 1.44091, 1.32084, 3.08213, 0, 0, 0, 
48.192, 1.42936, 1.32151, 3.08327, 0, 0, 0, 
48.224, 1.41827, 1.32201, 3.09639, 0, 0, 0, 
48.256, 1.41827, 1.32201, 3.07331, 0, 0, 0, 
48.288, 1.40714, 1.32265, 3.08455, 0, 0, 0, 
48.32, 1.39601, 1.32315, 3.09657, 0, 0, 0, 
48.352, 1.38438, 1.32367, 3.09701, 0, 0, 0, 
48.384, 1.3732, 1.32404, 3.10886, 0, 0, 0, 
48.416, 1.36156, 1.32438, 3.11242, 0, 0, 0, 
48.448, 1.36156, 1.32438, 3.08848, 0, 0, 0, 
48.48, 1.35037, 1.32482, 3.10221, 0, 0, 0, 
48.512, 1.33911, 1.32508, 3.11836, 0, 0, 0, 
48.544, 1.3279, 1.32518, 3.1324, 0, 0, 0, 
48.576, 1.3162, 1.32525, 3.13541, 0, 0, 0, 
48.608, 1.3045, 1.32532, 3.13584, 0, 0, 0, 
48.64, 1.29278, 1.32537, 3.13718, 0, 0, 0, 
48.672, 1.28104, 1.32541, 3.13816, 0, 0, 0, 
48.704, 1.26927, 1.32543, 3.14042, 0, 0, 0, 
48.736, 1.2585, 1.32529, -3.12872, 0, 0, 0, 
48.768, 1.24735, 1.32526, -3.1393, 0, 0, 0, 
48.8, 1.23694, 1.32512, -3.1275, 0, 0, 0, 
48.832, 1.2265, 1.32485, -3.11644, 0, 0, 0, 
48.864, 1.21537, 1.32467, -3.12529, 0, 0, 0, 
48.896, 1.2047, 1.32447, -3.12286, 0, 0, 0, 
48.928, 1.19404, 1.32426, -3.12173, 0, 0, 0, 
48.96, 1.18334, 1.32403, -3.12021, 0, 0, 0, 
48.992, 1.17263, 1.32379, -3.11952, 0, 0, 0, 
49.024, 1.16195, 1.32354, -3.11773, 0, 0, 0, 
49.056, 1.15127, 1.32324, -3.11321, 0, 0, 0, 
49.088, 1.1406, 1.32289, -3.10938, 0, 0, 0, 
49.12, 1.12993, 1.32253, -3.10726, 0, 0, 0, 
49.152, 1.12002, 1.32229, -3.11815, 0, 0, 0, 
49.184, 1.10968, 1.32208, -3.12126, 0, 0, 0, 
49.216, 1.09933, 1.3219, -3.12407, 0, 0, 0, 
49.248, 1.08912, 1.32167, -3.1192, 0, 0, 0, 
49.28, 1.07915, 1.32157, -3.13113, 0, 0, 0, 
49.312, 1.06948, 1.32136, -3.11955, 0, 0, 0, 
49.344, 1.05983, 1.32107, -3.11161, 0, 0, 0, 
49.376, 1.04994, 1.32079, -3.11318, 0, 0, 0, 
49.408, 1.04004, 1.32051, -3.11415, 0, 0, 0, 
49.44, 1.02975, 1.3203, -3.12131, 0, 0, 0, 
49.472, 1.0194, 1.32013, -3.12429, 0, 0, 0, 
49.504, 1.00903, 1.31998, -3.12766, 0, 0, 0, 
49.536, 0.998671, 1.31986, -3.13029, 0, 0, 0, 
49.568, 0.988268, 1.3198, -3.13545, 0, 0, 0, 
49.6, 0.97768, 1.31977, -3.13901, 0, 0, 0, 
49.632, 0.967086, 1.31979, 3.1404, 0, 0, 0, 
49.664, 0.956508, 1.31984, 3.13693, 0, 0, 0, 
49.696, 0.94521, 1.31978, -3.13711, 0, 0, 0, 
49.728, 0.94521, 1.31978, 3.12696, 0, 0, 0, 
49.76, 0.933907, 1.31983, 3.13757, 0, 0, 0, 
49.792, 0.922628, 1.31974, -3.13371, 0, 0, 0, 
49.824, 0.911281, 1.31954, -3.12345, 0, 0, 0, 
49.856, 0.899985, 1.31918, -3.11023, 0, 0, 0, 
49.888, 0.889058, 1.31883, -3.10981, 0, 0, 0, 
49.92, 0.878053, 1.31847, -3.10871, 0, 0, 0, 
49.952, 0.867001, 1.31811, -3.10923, 0, 0, 0, 
49.984, 0.855694, 1.31766, -3.10144, 0, 0, 0, 
50.016, 0.844341, 1.31713, -3.09463, 0, 0, 0, 
50.048, 0.832751, 1.31661, -3.09731, 0, 0, 0, 
50.08, 0.82135, 1.31605, -3.09267, 0, 0, 0, 
50.112, 0.82135, 1.31605, -3.11423, 0, 0, 0, 
50.144, 0.809934, 1.31566, -3.10695, 0, 0, 0, 
50.176, 0.798531, 1.3152, -3.10123, 0, 0, 0, 
50.208, 0.787099, 1.31467, -3.0956, 0, 0, 0, 
50.24, 0.775426, 1.31416, -3.09782, 0, 0, 0, 
50.272, 0.763732, 1.31367, -3.09961, 0, 0, 0, 
50.304, 0.751955, 1.31321, -3.10247, 0, 0, 0, 
50.336, 0.74014, 1.3128, -3.10696, 0, 0, 0, 
50.368, 0.728332, 1.31242, -3.10916, 0, 0, 0, 
50.4, 0.716506, 1.31206, -3.11138, 0, 0, 0, 
50.432, 0.704659, 1.31174, -3.11489, 0, 0, 0, 
50.464, 0.693107, 1.31145, -3.11622, 0, 0, 0, 
50.496, 0.682109, 1.31122, -3.12079, 0, 0, 0, 
50.528, 0.671124, 1.31106, -3.1271, 0, 0, 0, 
50.56, 0.660139, 1.31096, -3.13202, 0, 0, 0, 
50.592, 0.64914, 1.3109, -3.13689, 0, 0, 0, 
50.624, 0.638104, 1.31091, 3.14101, 0, 0, 0, 
50.656, 0.627048, 1.31097, 3.13586, 0, 0, 0, 
50.688, 0.616259, 1.31104, 3.13587, 0, 0, 0, 
50.72, 0.605483, 1.3111, 3.13604, 0, 0, 0, 
50.752, 0.594654, 1.31116, 3.13515, 0, 0, 0, 
50.784, 0.583843, 1.31126, 3.13288, 0, 0, 0, 
50.816, 0.573035, 1.31134, 3.13438, 0, 0, 0, 
50.848, 0.562182, 1.31141, 3.13459, 0, 0, 0, 
50.88, 0.551407, 1.31151, 3.13289, 0, 0, 0, 
50.912, 0.540591, 1.31161, 3.13189, 0, 0, 0, 
50.944, 0.529632, 1.31176, 3.12809, 0, 0, 0, 
50.976, 0.518681, 1.31196, 3.12289, 0, 0, 0, 
51.008, 0.507709, 1.31222, 3.11869, 0, 0, 0, 
51.04, 0.496713, 1.31252, 3.11395, 0, 0, 0, 
51.072, 0.485762, 1.31283, 3.11302, 0, 0, 0, 
51.104, 0.475012, 1.31312, 3.11534, 0, 0, 0, 
51.136, 0.46427, 1.31338, 3.11702, 0, 0, 0, 
51.168, 0.45354, 1.31362, 3.11942, 0, 0, 0, 
51.2, 0.442814, 1.31384, 3.12127, 0, 0, 0, 
51.232, 0.431677, 1.314, 3.12636, 0, 0, 0, 
51.264, 0.420499, 1.31412, 3.13128, 0, 0, 0, 
51.296, 0.409337, 1.31418, 3.13589, 0, 0, 0, 
51.328, 0.398142, 1.31419, 3.14077, 0, 0, 0, 
51.36, 0.386676, 1.31414, -3.13696, 0, 0, 0, 
51.392, 0.37523, 1.31398, -3.12785, 0, 0, 0, 
51.424, 0.3638, 1.31373, -3.11967, 0, 0, 0, 
51.456, 0.352133, 1.31341, -3.114, 0, 0, 0, 
51.488, 0.340393, 1.31305, -3.11092, 0, 0, 0, 
51.52, 0.328649, 1.31265, -3.10757, 0, 0, 0, 
51.552, 0.316863, 1.31224, -3.10643, 0, 0, 0, 
51.584, 0.305069, 1.31181, -3.1054, 0, 0, 0, 
51.616, 0.293476, 1.31133, -3.10025, 0, 0, 0, 
51.648, 0.281648, 1.31083, -3.09949, 0, 0, 0, 
51.68, 0.270538, 1.31042, -3.10438, 0, 0, 0, 
51.712, 0.259422, 1.31005, -3.10845, 0, 0, 0, 
51.744, 0.247851, 1.30981, -3.1209, 0, 0, 0, 
51.776, 0.236217, 1.30973, -3.13478, 0, 0, 0, 
51.808, 0.224574, 1.30979, 3.13671, 0, 0, 0, 
51.84, 0.212438, 1.30988, 3.13418, 0, 0, 0, 
51.872, 0.200772, 1.3101, 3.12241, 0, 0, 0, 
51.904, 0.189124, 1.31045, 3.11172, 0, 0, 0, 
51.936, 0.177556, 1.31089, 3.1038, 0, 0, 0, 
51.968, 0.16598, 1.31143, 3.09437, 0, 0, 0, 
52, 0.154421, 1.31208, 3.08545, 0, 0, 0, 
52.032, 0.142949, 1.3128, 3.0789, 0, 0, 0, 
52.064, 0.131432, 1.3136, 3.07261, 0, 0, 0, 
52.096, 0.119922, 1.31445, 3.06735, 0, 0, 0, 
52.128, 0.108473, 1.31538, 3.06125, 0, 0, 0, 
52.16, 0.0972556, 1.31632, 3.05752, 0, 0, 0, 
52.192, 0.0860307, 1.31731, 3.05365, 0, 0, 0, 
52.224, 0.074812, 1.31834, 3.05008, 0, 0, 0, 
52.256, 0.063592, 1.31942, 3.04533, 0, 0, 0, 
52.288, 0.0523593, 1.32055, 3.04165, 0, 0, 0, 
52.32, 0.0411113, 1.32174, 3.03607, 0, 0, 0, 
52.352, 0.0298698, 1.32298, 3.03194, 0, 0, 0, 
52.384, 0.0186421, 1.32429, 3.02585, 0, 0, 0, 
52.416, 0.00740792, 1.32568, 3.01807, 0, 0, 0, 
52.448, -0.00381654, 1.32714, 3.01254, 0, 0, 0, 
52.48, -0.0150406, 1.32866, 3.00647, 0, 0, 0, 
52.512, -0.0262374, 1.33025, 3.00046, 0, 0, 0, 
52.544, -0.0370488, 1.3318, 2.99906, 0, 0, 0, 
52.576, -0.0476347, 1.33328, 3.00267, 0, 0, 0, 
52.608, -0.0583289, 1.33476, 3.00493, 0, 0, 0, 
52.64, -0.0690698, 1.33621, 3.00744, 0, 0, 0, 
52.672, -0.0798291, 1.33762, 3.01049, 0, 0, 0, 
52.704, -0.0905932, 1.339, 3.01445, 0, 0, 0, 
52.736, -0.101418, 1.34039, 3.0135, 0, 0, 0, 
52.768, -0.112425, 1.34187, 3.00845, 0, 0, 0, 
52.8, -0.1236, 1.34342, 3.00377, 0, 0, 0, 
52.832, -0.1236, 1.34342, 2.97343, 0, 0, 0, 
52.864, -0.134705, 1.34537, 2.96792, 0, 0, 0, 
52.896, -0.145795, 1.34737, 2.96264, 0, 0, 0, 
52.928, -0.1569, 1.34945, 2.95706, 0, 0, 0, 
52.96, -0.167985, 1.35157, 2.95193, 0, 0, 0, 
52.992, -0.179038, 1.35378, 2.94491, 0, 0, 0, 
53.024, -0.179038, 1.35378, 2.91437, 0, 0, 0, 
53.056, -0.190455, 1.3564, 2.91543, 0, 0, 0, 
53.088, -0.201922, 1.35903, 2.91604, 0, 0, 0, 
53.12, -0.212905, 1.36163, 2.90965, 0, 0, 0, 
53.152, -0.224409, 1.36434, 2.91027, 0, 0, 0, 
53.184, -0.235423, 1.36701, 2.90364, 0, 0, 0, 
53.216, -0.246448, 1.36978, 2.89547, 0, 0, 0, 
53.248, -0.25791, 1.37266, 2.89501, 0, 0, 0, 
53.28, -0.269066, 1.37554, 2.88912, 0, 0, 0, 
53.312, -0.280219, 1.37848, 2.88412, 0, 0, 0, 
53.344, -0.29131, 1.38145, 2.87957, 0, 0, 0, 
53.376, -0.302722, 1.38448, 2.88268, 0, 0, 0, 
53.408, -0.313681, 1.38742, 2.87926, 0, 0, 0, 
53.44, -0.324628, 1.39042, 2.87416, 0, 0, 0, 
53.472, -0.335531, 1.39345, 2.87062, 0, 0, 0, 
53.504, -0.34621, 1.39643, 2.86939, 0, 0, 0, 
53.536, -0.356897, 1.39942, 2.86878, 0, 0, 0, 
53.568, -0.367563, 1.40243, 2.86642, 0, 0, 0, 
53.6, -0.378253, 1.40545, 2.86617, 0, 0, 0, 
53.632, -0.388947, 1.40848, 2.86553, 0, 0, 0, 
53.664, -0.399656, 1.41152, 2.86495, 0, 0, 0, 
53.696, -0.410371, 1.41458, 2.86384, 0, 0, 0, 
53.728, -0.421118, 1.41764, 2.86366, 0, 0, 0, 
53.76, -0.431844, 1.42071, 2.86298, 0, 0, 0, 
53.792, -0.442594, 1.4238, 2.86182, 0, 0, 0, 
53.824, -0.453206, 1.42682, 2.86381, 0, 0, 0, 
53.856, -0.464467, 1.42992, 2.87312, 0, 0, 0, 
53.888, -0.475809, 1.43294, 2.88196, 0, 0, 0, 
53.92, -0.486834, 1.43582, 2.88574, 0, 0, 0, 
53.952, -0.497909, 1.43869, 2.88808, 0, 0, 0, 
53.984, -0.508967, 1.44151, 2.8921, 0, 0, 0, 
54.016, -0.520065, 1.44428, 2.89707, 0, 0, 0, 
54.048, -0.531181, 1.44699, 2.90171, 0, 0, 0, 
54.08, -0.542336, 1.44968, 2.90576, 0, 0, 0, 
54.112, -0.553505, 1.45229, 2.91146, 0, 0, 0, 
54.144, -0.564733, 1.45489, 2.91402, 0, 0, 0, 
54.176, -0.575932, 1.45749, 2.91394, 0, 0, 0, 
54.208, -0.587155, 1.46008, 2.91466, 0, 0, 0, 
54.24, -0.598381, 1.46266, 2.91539, 0, 0, 0, 
54.272, -0.609619, 1.46525, 2.91505, 0, 0, 0, 
54.304, -0.620875, 1.46787, 2.91322, 0, 0, 0, 
54.336, -0.632131, 1.47047, 2.91452, 0, 0, 0, 
54.368, -0.643395, 1.47308, 2.91384, 0, 0, 0, 
54.4, -0.654702, 1.47572, 2.91227, 0, 0, 0, 
54.432, -0.666016, 1.47835, 2.91279, 0, 0, 0, 
54.464, -0.677342, 1.481, 2.91165, 0, 0, 0, 
54.496, -0.688656, 1.48366, 2.91072, 0, 0, 0, 
54.528, -0.700196, 1.48635, 2.91273, 0, 0, 0, 
54.56, -0.711706, 1.48905, 2.91136, 0, 0, 0, 
54.592, -0.723267, 1.49174, 2.91313, 0, 0, 0, 
54.624, -0.734849, 1.49445, 2.9116, 0, 0, 0, 
54.656, -0.746436, 1.49718, 2.91034, 0, 0, 0, 
54.688, -0.758018, 1.4999, 2.91059, 0, 0, 0, 
54.72, -0.769586, 1.50264, 2.90937, 0, 0, 0, 
54.752, -0.781164, 1.50535, 2.91174, 0, 0, 0, 
54.784, -0.792761, 1.50807, 2.91131, 0, 0, 0, 
54.816, -0.804388, 1.51077, 2.91297, 0, 0, 0, 
54.848, -0.816017, 1.51347, 2.91368, 0, 0, 0, 
54.88, -0.82767, 1.51617, 2.91404, 0, 0, 0, 
54.912, -0.838872, 1.51886, 2.90602, 0, 0, 0, 
54.944, -0.850057, 1.52161, 2.8999, 0, 0, 0, 
54.976, -0.861231, 1.52442, 2.89517, 0, 0, 0, 
55.008, -0.872414, 1.52728, 2.89142, 0, 0, 0, 
55.04, -0.8836, 1.5302, 2.88637, 0, 0, 0, 
55.072, -0.89445, 1.53307, 2.883, 0, 0, 0, 
55.104, -0.905503, 1.53601, 2.88141, 0, 0, 0, 
55.136, -0.916543, 1.53899, 2.87839, 0, 0, 0, 
55.168, -0.927603, 1.54197, 2.87784, 0, 0, 0, 
55.2, -0.938658, 1.54498, 2.87587, 0, 0, 0, 
55.232, -0.9497, 1.54802, 2.87343, 0, 0, 0, 
55.264, -0.960765, 1.55107, 2.87242, 0, 0, 0, 
